word1,word2,path_similarity,wu_palmer_similarity,ic_resnik
balance,unpaid,inf,0,7.336830123393742
balance,borrower,12,0.0,7.336830123393742
remained,unpaid,inf,0,8.404189868557747
remained,borrower,inf,0,8.404189868557747
unpaid,borrower,inf,0,9.24637262827818
ship,equipped,inf,0,7.993609659782813
ship,flashing,15,0.0,7.993609659782813
ship,lights,18,0.1,7.993609659782813
equipped,flashing,inf,0,9.805988416213603
equipped,lights,inf,0,9.805988416213603
flashing,lights,12,0.0,11.479964849785274
data,diverse,inf,0,5.900235023799053
data,character,10,0.16666666666666666,5.900235023799053
data,kind,10,0.16666666666666666,5.900235023799053
diverse,character,inf,0,10.786817669225329
diverse,different,inf,0,10.786817669225329
diverse,kind,inf,0,10.786817669225329
character,different,inf,0,7.260457144609168
character,kind,10,0.375,7.260457144609168
different,kind,inf,0,6.61757179883011
system,organising,inf,0,5.510405138065343
system,according,inf,0,5.510405138065343
system,unit,10,0.0,5.510405138065343
organising,according,inf,0,8.467703274280073
organising,type,inf,0,8.467703274280073
organising,work,inf,0,8.467703274280073
organising,performed,21,0,8.467703274280073
organising,unit,inf,0,8.467703274280073
according,performed,inf,0,7.396793588161299
according,unit,inf,0,7.396793588161299
type,performed,inf,0,6.028926396219574
type,unit,11,0.15384615384615385,6.028926396219574
work,performed,inf,0,6.213826381601473
work,unit,8,0.2,6.213826381601473
performed,unit,inf,0,7.1804144369356315
remittance,received,inf,0,9.082069576986903
remittance,centres,inf,0.0,9.082069576986903
received,centres,inf,0,6.758494208101022
request,interrupts,13,0.0,8.014228946985549
request,operating,inf,0,8.014228946985549
request,system,9,0.0,8.014228946985549
request,assign,inf,0,8.014228946985549
request,base,11,0.0,8.014228946985549
request,related,inf,0,8.014228946985549
request,unit,6,0.25,8.014228946985549
request,control,7,0.2222222222222222,8.014228946985549
request,block,9,0.0,8.014228946985549
request,input,4,0.5,8.014228946985549
request,output,6,0.0,8.014228946985549
request,requests,0,1.0,8.014228946985549
interrupts,operating,inf,0,9.805988416213603
interrupts,system,13,0.13333333333333333,9.805988416213603
interrupts,assign,inf,0,9.805988416213603
interrupts,base,14,0.125,9.805988416213603
interrupts,related,inf,0,9.805988416213603
interrupts,unit,13,0.0,9.805988416213603
interrupts,control,14,0.0,9.805988416213603
interrupts,block,12,0.14285714285714285,9.805988416213603
interrupts,input,13,0.0,9.805988416213603
interrupts,output,14,0.125,9.805988416213603
interrupts,requests,13,0.0,9.805988416213603
operating,assign,inf,0,7.221990863781372
operating,base,inf,0,7.221990863781372
operating,related,inf,0,7.221990863781372
operating,unit,inf,0,7.221990863781372
operating,control,inf,0,7.221990863781372
operating,block,inf,0,7.221990863781372
operating,requests,inf,0,7.221990863781372
system,assign,inf,0,5.510405138065343
system,related,inf,0,5.510405138065343
system,unit,10,0.0,5.510405138065343
system,block,3,0.7272727272727273,5.510405138065343
system,requests,9,0.0,5.510405138065343
assign,base,inf,0,8.03528235618338
assign,related,inf,0,8.03528235618338
assign,unit,inf,0,8.03528235618338
assign,control,inf,0,8.03528235618338
assign,block,inf,0,8.03528235618338
assign,input,inf,0,8.03528235618338
assign,output,inf,0,8.03528235618338
assign,requests,inf,0,8.03528235618338
base,related,inf,0,7.905748303991478
base,unit,11,0.0,7.905748303991478
base,control,12,0.0,7.905748303991478
base,block,4,0.6666666666666666,7.905748303991478
base,input,10,0.0,7.905748303991478
base,output,6,0.5714285714285714,7.905748303991478
base,requests,11,0.0,7.905748303991478
related,unit,inf,0,5.174906848441011
related,block,inf,0,5.174906848441011
related,input,inf,0,5.174906848441011
related,output,inf,0,5.174906848441011
related,requests,inf,0,5.174906848441011
unit,control,7,0.2222222222222222,6.749631520843177
unit,block,9,0.0,6.749631520843177
unit,input,6,0.25,6.749631520843177
unit,output,8,0.0,6.749631520843177
unit,requests,6,0.25,6.749631520843177
control,block,10,0.0,6.675943805052018
control,input,7,0.2222222222222222,6.675943805052018
control,output,9,0.0,6.675943805052018
control,requests,7,0.2222222222222222,6.675943805052018
block,input,8,0.0,8.209129285986362
block,output,4,0.6666666666666666,8.209129285986362
block,requests,9,0.0,8.209129285986362
output,requests,6,0.0,7.774556093720128
granular,form,inf,0,10.499135596773549
granular,pesticide,inf,0,10.499135596773549
form,pesticide,7,0.5,5.988276090256698
inability,square,11,0.15384615384615385,8.915015492323738
inability,debts,8,0.2,8.915015492323738
inability,thereby,inf,0,8.915015492323738
inability,getting,5,0.4444444444444444,8.915015492323738
inability,bankruptcy,9,0.18181818181818182,8.915015492323738
square,debts,11,0.26666666666666666,9.68820538055722
square,thereby,inf,0,9.68820538055722
square,getting,12,0.14285714285714285,9.68820538055722
square,bankruptcy,12,0.25,9.68820538055722
debts,thereby,inf,0,7.171405366993265
debts,getting,9,0.18181818181818182,7.171405366993265
debts,bankruptcy,7,0.46153846153846156,7.171405366993265
thereby,getting,inf,0,10.275992045459338
thereby,bankruptcy,inf,0,10.275992045459338
getting,bankruptcy,10,0.16666666666666666,8.045977645300129
nose,moderate,11,0.15384615384615385,8.288117697304994
nose,size,13,0.0,8.288117697304994
tribunals,concerned,inf,0,7.2953734097153955
tribunals,administrative,inf,0,7.2953734097153955
tribunals,law,6,0.4,7.2953734097153955
concerned,administrative,inf,0,6.822834924866472
concerned,law,inf,0,6.822834924866472
administrative,law,inf,0,8.915015492323738
audit,balance,11,0.15384615384615385,7.915138044341317
audit,sheet,12,0.15384615384615385,7.915138044341317
audit,undergone,inf,0,7.915138044341317
audit,changes,10,0.16666666666666666,7.915138044341317
balance,undergone,inf,0,7.336830123393742
balance,changes,9,0.18181818181818182,7.336830123393742
sheet,undergone,inf,0,8.101240323975178
sheet,changes,10,0.18181818181818182,8.101240323975178
undergone,changes,inf,0,8.571243953220913
single,list,13,0.125,7.189505408636883
item,list,8,0.2,7.097938215111393
curious,hear,inf,0,10.381352561117165
curious,see,inf,0,10.381352561117165
hear,see,inf,0,8.74993574196429
city,karnataka,inf,0.75,7.581364864689269
state,karnataka,inf,0.9333333333333333,6.066831808808656
second,generation,6,0.25,8.135925881963068
second,reforms,11,0.15384615384615385,8.135925881963068
second,financial,inf,0,8.135925881963068
second,sector,8,0.2,8.135925881963068
second,soon,inf,0,8.135925881963068
second,initiated,inf,0,8.135925881963068
generation,reforms,11,0.15384615384615385,8.995058199997274
generation,financial,inf,0,8.995058199997274
generation,sector,8,0.2,8.995058199997274
generation,soon,inf,0,8.995058199997274
generation,initiated,inf,0,8.995058199997274
reforms,financial,inf,0,10.632666989398071
reforms,sector,13,0.13333333333333333,10.632666989398071
reforms,soon,inf,0,10.632666989398071
reforms,initiated,inf,0,10.632666989398071
financial,sector,inf,0,6.864844332944015
financial,soon,inf,0,6.864844332944015
financial,initiated,inf,0,6.864844332944015
sector,soon,inf,0,8.135925881963068
sector,initiated,inf,0,8.135925881963068
soon,initiated,inf,0,8.58959309188911
basket,loan,10,0.0,10.632666989398071
basket,products,5,0.6153846153846154,10.632666989398071
basket,made,inf,0,10.632666989398071
basket,available,inf,0,10.632666989398071
basket,borrower,10,0.46153846153846156,10.632666989398071
basket,e,11,0.15384615384615385,10.632666989398071
basket,short,10,0.2857142857142857,10.632666989398071
basket,term,12,0.0,10.632666989398071
basket,long,inf,0,10.632666989398071
basket,cash,14,0.0,10.632666989398071
basket,credit,11,0.0,10.632666989398071
loan,products,7,0.0,6.34220754824968
loan,e,10,0.0,6.34220754824968
loan,short,11,0.0,6.34220754824968
loan,term,8,0.3333333333333333,6.34220754824968
loan,cash,11,0.15384615384615385,6.34220754824968
loan,credit,9,0.18181818181818182,6.34220754824968
products,available,inf,0,6.908696215472864
products,borrower,9,0.5,6.908696215472864
products,e,8,0.16666666666666666,6.908696215472864
products,short,9,0.3076923076923077,6.908696215472864
products,term,9,0.0,6.908696215472864
products,long,inf,0,6.908696215472864
products,cash,12,0.0,6.908696215472864
products,credit,10,0.0,6.908696215472864
made,borrower,inf,0,5.459750889391307
made,e,inf,0,5.459750889391307
made,term,inf,0,5.459750889391307
made,long,inf,0,5.459750889391307
available,borrower,inf,0,6.785563530069241
available,e,inf,0,6.785563530069241
available,short,inf,0,6.785563530069241
available,term,inf,0,6.785563530069241
available,long,inf,0,6.785563530069241
available,credit,inf,0,6.785563530069241
borrower,e,9,0.16666666666666666,8.196550503779502
borrower,short,11,0.3076923076923077,8.196550503779502
borrower,term,11,0.0,8.196550503779502
borrower,long,inf,0,8.196550503779502
borrower,cash,13,0.0,8.196550503779502
e,short,11,0.15384615384615385,7.6441032053226925
e,term,8,0.0,7.6441032053226925
e,long,inf,0,7.6441032053226925
e,cash,13,0.0,7.6441032053226925
e,credit,11,0.0,7.6441032053226925
short,cash,12,0.0,7.347468521598798
short,credit,10,0.0,7.347468521598798
term,cash,11,0.15384615384615385,6.764446606628318
term,credit,9,0.18181818181818182,6.764446606628318
long,cash,inf,0,7.1804144369356315
long,credit,inf,0,7.1804144369356315
cash,credit,10,0.16666666666666666,7.212601123431533
command,forcibly,inf,0,8.112669019798801
command,terminate,inf,0,8.112669019798801
command,program,7,0.3333333333333333,8.112669019798801
command,computer,12,0.0,8.112669019798801
used,forcibly,inf,0,4.985706850608566
used,terminate,inf,0,4.985706850608566
forcibly,terminate,inf,0,11.192282777333494
forcibly,program,inf,0,11.192282777333494
forcibly,computer,inf,0,11.192282777333494
terminate,program,inf,0,9.68820538055722
terminate,computer,inf,0,9.68820538055722
make,law,11,0.15384615384615385,6.592125133168946
structure,capsule,4,0.6666666666666666,6.288861567544387
structure,insect,8,0.42857142857142855,6.288861567544387
structure,extend,inf,0,6.288861567544387
structure,posterior,8,0.2,6.288861567544387
structure,pits,7,0.36363636363636365,6.288861567544387
present,head,10,0.0,6.369987112356756
present,capsule,11,0.0,6.369987112356756
present,extend,inf,0,6.369987112356756
present,posterior,9,0.0,6.369987112356756
present,pits,10,0.0,6.369987112356756
head,capsule,11,0.15384615384615385,7.2079391103257215
head,insect,12,0.13333333333333333,7.2079391103257215
head,extend,inf,0,7.2079391103257215
head,posterior,3,0.7272727272727273,7.2079391103257215
head,pits,10,0.16666666666666666,7.2079391103257215
capsule,insect,10,0.375,9.745363794397168
capsule,extend,inf,0,9.745363794397168
capsule,posterior,10,0.16666666666666666,9.745363794397168
capsule,pits,9,0.3076923076923077,9.745363794397168
insect,extend,inf,0,6.9545596322660455
insect,posterior,11,0.14285714285714285,6.9545596322660455
insect,pits,11,0.26666666666666666,6.9545596322660455
extend,posterior,inf,0,7.973406952465293
extend,pits,inf,0,7.973406952465293
posterior,pits,9,0.18181818181818182,7.915138044341317
moral,values,9,0.18181818181818182,9.870526937351174
moral,principles,8,0.16666666666666666,9.870526937351174
moral,related,inf,0,9.870526937351174
moral,practice,8,0.18181818181818182,9.870526937351174
moral,medicine,14,0.125,9.870526937351174
values,principles,5,0.6153846153846154,8.501039694547664
values,related,inf,0,8.501039694547664
values,practice,8,0.3333333333333333,8.501039694547664
values,medicine,9,0.47058823529411764,8.501039694547664
principles,related,inf,0,8.159736530656787
principles,practice,6,0.3076923076923077,8.159736530656787
principles,medicine,10,0.4444444444444444,8.159736530656787
related,practice,inf,0,5.174906848441011
practice,medicine,10,0.23529411764705882,7.5096729362331525
economy,rules,9,0.18181818181818182,7.878096772660968
economy,limit,8,0.2,7.878096772660968
economy,restraint,9,0.18181818181818182,7.878096772660968
economy,activity,7,0.2222222222222222,7.878096772660968
rules,limit,11,0.15384615384615385,6.901823336185102
rules,restraint,10,0.2857142857142857,6.901823336185102
rules,activity,8,0.3333333333333333,6.901823336185102
limit,restraint,11,0.15384615384615385,7.65859621262526
limit,economic,inf,0,7.65859621262526
limit,activity,9,0.18181818181818182,7.65859621262526
restraint,economic,inf,0,9.805988416213603
restraint,activity,2,0.8333333333333334,9.805988416213603
quality,capable,inf,0,7.347468521598798
preferential,creditor,inf,0,9.487534685095069
preferential,entitled,inf,0,9.487534685095069
preferential,payment,inf,0,9.487534685095069
preferential,creditors,inf,0,9.487534685095069
creditor,entitled,inf,0,8.707376127545494
creditor,payment,11,0.0,8.707376127545494
creditor,creditors,0,1.0,8.707376127545494
entitled,payment,inf,0,8.58959309188911
entitled,creditors,inf,0,8.58959309188911
payment,creditors,11,0.0,6.39236851455289
payment,employees,12,0.0,6.39236851455289
payment,regular,15,0.0,6.39236851455289
payment,interval,8,0.2,6.39236851455289
payment,shown,inf,0,6.39236851455289
payment,account,11,0.15384615384615385,6.39236851455289
given,regular,17,0.0,6.26321913693105
given,interval,10,0.16666666666666666,6.26321913693105
given,shown,inf,0,6.26321913693105
given,account,13,0.13333333333333333,6.26321913693105
employees,regular,6,0.46153846153846156,7.189505408636883
employees,interval,8,0.0,7.189505408636883
employees,shown,inf,0,7.189505408636883
employees,account,11,0.0,7.189505408636883
regular,interval,11,0.0,7.8249869473470195
regular,shown,inf,0,7.8249869473470195
regular,account,14,0.0,7.8249869473470195
interval,shown,inf,0,8.404189868557747
interval,account,7,0.2222222222222222,8.404189868557747
shown,account,inf,0,7.6441032053226925
pattern,transfer,9,0.3076923076923077,8.056788561404344
pattern,object,7,0.0,8.056788561404344
pattern,bits,8,0.2,8.056788561404344
pattern,accept,inf,0,8.056788561404344
pattern,reject,6,0.5,8.056788561404344
pattern,bit,8,0.2,8.056788561404344
pattern,patterns,0,1.0,8.056788561404344
pattern,set,7,0.2222222222222222,8.056788561404344
pattern,data,7,0.2222222222222222,8.056788561404344
used,transfer,inf,0,4.985706850608566
used,design,inf,0,4.985706850608566
used,object,inf,0,4.985706850608566
used,bits,inf,0,4.985706850608566
used,accept,inf,0,4.985706850608566
used,reject,inf,0,4.985706850608566
used,bit,inf,0,4.985706850608566
transfer,design,8,0.5,7.221990863781372
transfer,object,10,0.0,7.221990863781372
